"SiteID","SiteName","Prefecture","Region","Period","wild_nuts","rice_and_millets","acorn_chestnut","chestnut_beechnut","acorn_beechnut","hazelnut","beechnut","millet","rice","acorn","walnut","buckeye","chestnut"
"J434","平城京三条大路Ⅰ","Nara","Kansai","Kodai",0,0,0,0,0,0,0,0,0,0,0,0,0
"J617","横田堂垣内遺跡","Nara","Kansai","Kodai",1,0,0,0,0,0,0,0,0,0,1,0,0
"J438","平城京左京四条四坊十三坪","Nara","Kansai","Kodai",1,0,0,0,0,0,0,0,0,0,1,0,0
"J436","平城京左京五条五坊一坪","Nara","Kansai","Kodai",0,1,0,0,0,0,0,0,1,0,0,0,0
"J437","平城京左京四条三坊九坪","Nara","Kansai","Kodai",1,1,0,0,0,0,0,0,1,0,1,0,1
"J262","四条遺跡Ⅱ","Nara","Kansai","Kodai",0,0,0,0,0,0,0,0,0,0,0,0,0
"J798","箸尾遺跡","Nara","Kansai","Kodai",1,1,0,0,0,0,0,0,1,1,1,1,0
"J261","四条遺跡","Nara","Kansai","Kodai",1,0,0,0,0,0,0,0,0,0,0,0,0
"J204","南六條北ミノ遺跡","Nara","Kansai","Kodai",0,0,0,0,0,0,0,0,0,0,0,0,0
"J986","飛鳥京跡","Nara","Kansai","Kodai",1,1,0,0,1,1,0,0,1,1,1,0,1
"J440","平城宮跡","Nara","Kansai","Kodai",1,1,0,0,0,0,0,0,1,1,1,0,0
"J435","平城京左京三条二坊六坪","Nara","Kansai","Kodai",0,0,0,0,0,0,0,0,0,0,0,0,0
"J853","藤原京","Nara","Kansai","Kodai",1,0,0,0,0,0,0,0,0,1,1,0,0
"J203","南六条北ミノ遺跡","Nara","Kansai","Kodai",1,0,0,0,0,0,0,0,0,1,1,1,1
"J335","太田・黒田遺跡","Wakayama","Kansai","Kodai",1,0,0,0,1,0,0,0,0,0,0,0,0
"J229","史跡大御堂廃寺跡","Tottori","Chugoku","Kodai",1,1,0,0,1,0,0,1,1,0,1,0,1
"J49","下古川上通り遺跡","Tottori","Chugoku","Kodai",0,0,0,0,0,0,0,0,0,0,0,0,0
"J631","段ハナ遺跡","Tottori","Chugoku","Kodai",0,0,0,0,0,0,0,0,0,0,0,0,0
"J955","長瀬高浜遺跡","Tottori","Chugoku","Kodai",0,0,0,0,0,0,0,0,0,0,0,0,0
"J978","青谷上寺地遺跡","Tottori","Chugoku","Kodai",1,0,0,0,1,0,0,0,0,0,0,0,0
"J275","坂長第7遺跡","Tottori","Chugoku","Kodai",0,1,0,0,0,0,0,0,1,0,0,0,0
"J685","清水川六反田遺跡","Tottori","Chugoku","Kodai",1,0,0,0,0,0,0,0,0,1,1,1,0
"J494","志谷Ⅲ遺跡","Shimane","Chugoku","Kodai",0,0,0,0,0,0,0,0,0,0,0,0,0
"J227","史跡出雲国府跡","Shimane","Chugoku","Kodai",0,1,0,0,0,0,0,0,1,0,0,0,0
"J412","川入・上東遺跡","Okayama","Chugoku","Kodai",0,1,0,0,0,0,0,1,0,0,0,0,0
"J348","宮尾遺跡","Okayama","Chugoku","Kodai",0,0,0,0,0,0,0,0,0,0,0,0,0
"J832","菅生小学校裏山遺跡","Okayama","Chugoku","Kodai",1,0,0,0,0,0,0,0,0,1,0,0,0
"J675","津寺遺跡","Okayama","Chugoku","Kodai",0,1,0,0,0,0,0,0,1,0,0,0,0
"J739","百間川原尾島遺跡","Okayama","Chugoku","Kodai",1,0,0,0,0,0,0,0,0,0,0,1,0
"J1016","鹿田遺跡","Okayama","Chugoku","Kodai",1,1,0,0,0,0,0,1,1,1,0,0,0
"J340","安芸国分寺跡","Hiroshima","Chugoku","Kodai",1,0,0,0,0,1,0,0,0,0,1,0,1
"J925","郡山大通院谷遺跡","Hiroshima","Chugoku","Kodai",1,1,0,0,0,0,0,0,1,1,1,0,0
"J586","柳瀬遺跡","Yamaguchi","Chugoku","Kodai",1,0,0,0,0,0,0,0,0,1,0,0,0
"J379","小路遺跡","Yamaguchi","Chugoku","Kodai",1,0,0,0,0,0,0,0,0,1,0,0,0
"J467","庄遺跡","Tokushima","Shikoku","Kodai",1,0,0,0,0,0,0,0,0,0,1,0,0
"J415","川原遺跡","Kagawa","Shikoku","Kodai",0,1,0,0,0,0,0,0,1,0,0,0,0
"J103","中間西井坪遺跡","Kagawa","Shikoku","Kodai",1,0,0,0,0,0,0,0,0,1,0,0,0
"J565","来住廃寺遺跡","Ehime","Shikoku","Kodai",0,0,0,0,0,0,0,0,0,0,0,0,0
"J893","西鴨地遺跡","Kochi","Shikoku","Kodai",1,0,0,0,0,0,0,0,0,1,1,0,0
"J483","徳王子前島遺跡","Kochi","Shikoku","Kodai",1,1,0,0,0,0,0,0,1,0,0,0,0
"J845","蒲船津江頭遺跡","Fukuoka","Kyushu","Kodai",0,0,0,0,0,0,0,0,0,0,0,0,0
"J115","乙丸宮ノ下遺跡","Fukuoka","Kyushu","Kodai",1,1,0,0,0,0,0,0,1,1,0,0,0
"J334","太宰府史跡","Fukuoka","Kyushu","Kodai",0,0,0,0,0,0,0,0,0,0,0,0,0
"J525","日焼遺跡","Fukuoka","Kyushu","Kodai",1,0,0,0,0,0,0,0,0,1,0,0,0
"J1012","鴻臚館跡","Fukuoka","Kyushu","Kodai",0,0,0,0,0,0,0,0,0,0,0,0,0
"J57","下月隈C遺跡","Fukuoka","Kyushu","Kodai",1,0,0,0,0,0,0,0,0,1,0,0,0
"J922","那珂遺跡群","Fukuoka","Kyushu","Kodai",0,1,0,0,0,0,0,0,1,0,0,0,0
"J937","金武青木遺跡","Fukuoka","Kyushu","Kodai",1,1,0,0,0,0,0,0,1,1,0,0,0
"J107","久保園遺跡","Fukuoka","Kyushu","Kodai",1,1,0,0,0,0,0,0,1,1,0,0,0
"J1000","高畑遺跡","Fukuoka","Kyushu","Kodai",0,1,0,0,0,0,0,0,1,0,0,0,0
"J216","原遺跡","Fukuoka","Kyushu","Kodai",0,1,0,0,0,0,0,0,1,0,0,0,0
"J33","上岩田遺跡","Fukuoka","Kyushu","Kodai",1,0,0,0,0,0,0,0,0,1,0,0,1
"J641","汐入遺跡","Saga","Kyushu","Kodai",1,1,0,0,1,0,0,0,1,0,0,0,0
"J589","柳町遺跡Ⅱ","Kumamoto","Kyushu","Kodai",0,0,0,0,0,0,0,0,0,0,0,0,0
"J127","二本木遺跡群","Kumamoto","Kyushu","Kodai",0,1,0,0,0,0,0,1,1,0,0,0,0
"J984","鞠智城跡","Kumamoto","Kyushu","Kodai",1,1,0,0,0,0,0,1,1,1,0,0,0
"J817","花岡木崎遺跡","Kumamoto","Kyushu","Kodai",1,1,0,0,0,0,0,0,1,1,0,0,0
"J987","飯塚遺跡","Oita","Kyushu","Kodai",1,1,0,0,1,0,0,0,1,1,1,0,1
"J644","江内谷遺跡","Miyazaki","Kyushu","Kodai",1,0,0,0,0,0,0,0,0,1,0,0,0
"J991","馬渡遺跡","Miyazaki","Kyushu","Kodai",1,0,0,0,0,0,0,0,0,1,0,0,0
"J459","平田迫遺跡","Miyazaki","Kyushu","Kodai",0,0,0,0,0,0,0,0,0,0,0,0,0
"J232","右葛ヶ迫遺跡","Miyazaki","Kyushu","Kodai",0,0,0,0,0,0,0,0,0,0,0,0,0
"J374","小瀬戸遺跡","Kagoshima","Kyushu","Kodai",1,0,0,0,0,0,0,0,0,1,0,0,0
"J364","小倉畑遺跡","Kagoshima","Kyushu","Kodai",0,0,0,0,0,0,0,0,0,0,0,0,0
"J687","渡畑遺跡","Kagoshima","Kyushu","Kodai",1,0,0,0,0,0,0,0,0,1,0,0,0
